0.052631579,9.30799675
0.105263158,9.288827896
0.157894737,9.318730354
0.210526316,9.311062813
0.263157895,9.310296059
0.315789474,9.309529305
0.368421053,9.307229996
0.421052632,9.296495438
0.473684211,9.290361404
0.526315789,9.278861046
0.578947368,9.266593933
0.631578947,9.254325867
0.684210526,9.240525246
0.736842105,9.224424362
0.789473684,9.211390495
0.842105263,9.189922333
0.894736842,9.167687416
0.947368421,9.151586533
1,9.136252403
1.052631579,9.121685028
1.105263158,9.105583191
1.157894737,9.08564949
1.210526316,9.065713882
1.263157895,9.045780182
1.315789474,9.026612282
1.368421053,9.011278152
1.421052632,8.995943069
1.473684211,8.979075432
1.526315789,8.962974548
1.578947368,8.947640419
1.631578947,8.935373306
1.684210526,8.920038223
1.736842105,8.906237602
1.789473684,8.892436981
1.842105263,8.877102852
1.894736842,8.85946846
1.947368421,8.843367577
2,8.826499939
2.052631579,8.811164856
2.105263158,8.798897743
2.157894737,8.781263351
2.210526316,8.764395714
2.263157895,8.749828339
2.315789474,8.738327026
2.368421053,8.722226143
2.421052632,8.707658768
2.473684211,8.692324638
2.526315789,8.675457001
2.578947368,8.658589363
2.631578947,8.644021988
2.684210526,8.626386642
2.736842105,8.601085663
2.789473684,8.580384254
2.842105263,8.561983109
2.894736842,8.545882225
2.947368421,8.526714325
3,8.511380196
3.052631579,8.49297905
3.105263158,8.474577904
3.157894737,8.45847702
3.210526316,8.440842628
3.263157895,8.421674728
3.315789474,8.403273582
3.368421053,8.382572174
3.421052632,8.36263752
3.473684211,8.341936111
3.526315789,8.325835228
3.578947368,8.309734344
3.631578947,8.295933723
3.684210526,8.27983284
3.736842105,8.259131432
3.789473684,8.237663269
3.842105263,8.219262123
3.894736842,8.198560715
3.947368421,8.180926323
4,8.157157898
4.052631579,8.134156227
4.105263158,8.115755081
4.157894737,8.092754364
4.210526316,8.070519447
4.263157895,8.047517776
4.315789474,8.033717155
4.368421053,8.018383026
4.421052632,7.996914864
4.473684211,7.987714291
4.526315789,7.972379684
4.578947368,7.959345818
4.631578947,7.950911999
4.684210526,7.915643215
4.736842105,7.886507988
4.789473684,7.856606007
4.842105263,7.832071304
4.894736842,7.806003094
4.947368421,7.768434048
5,7.743132591
5.052631579,7.723964691
5.105263158,7.706330299
5.157894737,7.686395645
5.210526316,7.65572691
5.263157895,7.625824928
5.315789474,7.593623161
5.368421053,7.560654163
5.421052632,7.526152134
5.473684211,7.487050056
5.526315789,7.456381321
5.578947368,7.415745258
5.631578947,7.376643181
5.684210526,7.338307381
5.736842105,7.305338383
5.789473684,7.280036926
5.842105263,7.247068405
5.894736842,7.209499359
5.947368421,7.176530361
6,7.135894775
6.052631579,7.10522604
6.105263158,7.0638237
6.157894737,7.015520573
6.210526316,6.981785297
6.263157895,6.935015678
6.315789474,6.889779568
6.368421053,6.845310211
6.421052632,6.797773838
6.473684211,6.751770973
6.526315789,6.711134911
6.578947368,6.663598537
6.631578947,6.612995625
6.684210526,6.574659824
6.736842105,6.533257484
6.789473684,6.488787651
6.842105263,6.448918819
6.894736842,6.401382446
6.947368421,6.350012779
7,6.304009438
7.052631579,6.251873016
7.105263158,6.187469006
7.157894737,6.110031128
7.210526316,6.006524563
7.263157895,5.854715347
7.315789474,5.724373817
7.368421053,5.554929733
7.421052632,5.357117653
7.473684211,5.13783741
7.526315789,4.880988121
7.578947368,4.628739357
7.631578947,4.335854053
7.684210526,4.042969227
7.736842105,3.778453112
7.789473684,3.538471222
7.842105263,3.318424463
7.894736842,3.144380093
7.947368421,2.992570877
8,2.80395937
8.052631579,2.698919296
8.105263158,2.590045929
8.157894737,2.485005856
8.210526316,2.409101486
8.263157895,2.356197834
8.315789474,2.295627594
8.368421053,2.26035881
8.421052632,2.226623535
8.473684211,2.189054489
8.526315789,2.161452293
8.578947368,2.139217854
8.631578947,2.118516445
8.684210526,2.117749691
8.736842105,2.077880859
8.789473684,2.057179451
8.842105263,2.033411503
